BUREAU DE VOTE,DEPARTEMENT,ARNAUD MONTEBOURG,MARTINE AUBRY,JEAN-MICHEL BAYLET,MANUEL VALLS,FRANCOIS HOLLANDE,SEGOLENE ROYAL,VOTES BLANCS,VOTES NULS
330285,33,84,128,1,35,168,46,0,1
330286,33,31,32,2,6,33,10,0,1
330287,33,69,106,3,6,93,16,0,1
330288,33,33,50,0,3,62,7,0,0
330289,33,47,88,1,8,90,14,0,2
330290,33,7,24,0,1,31,16,0,0
340001,34,53,42,0,16,137,20,2,0
340002,34,65,86,1,17,162,35,0,1
340003,34,55,64,2,16,114,23,0,1
340004,34,21,50,1,6,101,20,0,2
340005,34,37,57,0,10,85,16,1,1
340006,34,32,59,3,9,136,21,0,0
340007,34,73,86,8,24,132,27,0,2
340008,34,56,72,1,19,149,27,0,0
340009,34,14,44,2,11,48,15,0,0
340010,34,54,84,1,14,25,16,0,0
340011,34,25,41,0,7,120,29,0,0
340012,34,8,22,1,6,40,4,0,0
340013,34,41,72,0,18,53,15,0,0
340014,34,30,44,0,2,30,11,0,0
340015,34,33,30,1,11,42,10,0,0
340016,34,86,95,3,31,115,27,0,1
340017,34,64,100,3,22,90,17,1,0
340018,34,66,66,0,12,98,17,1,2
340019,34,66,101,5,18,104,20,0,2
340020,34,69,120,2,29,139,34,1,1
340021,34,52,82,0,24,92,25,0,0
340022,34,28,48,0,20,74,17,0,3
340023,34,47,57,1,19,86,21,0,2
340024,34,35,54,0,21,84,18,0,2
340025,34,30,26,1,5,51,18,0,0
340026,34,99,77,1,17,133,25,0,1
340027,34,45,49,0,28,88,18,0,0
340028,34,50,84,0,11,80,16,1,1
340029,34,35,63,1,3,50,15,1,0
340030,34,71,92,2,47,170,31,0,3
340031,34,87,122,5,56,212,46,0,0
340032,34,69,93,1,17,87,33,0,1
340033,34,128,176,3,73,197,44,3,0
340034,34,34,31,0,14,49,5,0,0
340035,34,47,67,0,19,80,33,0,1
340036,34,38,25,1,9,45,8,0,0
340037,34,66,75,3,26,107,19,0,0
340038,34,15,16,0,2,13,1,0,0
340039,34,37,48,0,4,58,15,0,0
340040,34,82,93,3,20,141,31,0,3
340041,34,87,53,4,17,144,19,0,1
340042,34,19,31,3,12,80,15,0,2
340043,34,10,21,1,4,33,14,0,1
340044,34,49,53,2,18,56,10,0,0
340045,34,0,0,0,0,0,0,0,0
340046,34,31,33,0,19,62,20,1,2
340047,34,27,31,1,11,102,11,0,0
340048,34,44,85,0,25,155,28,3,0
340049,34,54,72,0,16,64,15,2,1
340050,34,38,82,1,11,55,15,0,0
340051,34,40,60,1,9,77,24,1,1
340052,34,12,56,0,10,59,23,2,2
340053,34,45,55,1,11,45,15,0,1
340054,34,50,80,2,13,84,25,1,2
340055,34,58,93,1,14,99,20,2,1
340056,34,16,28,0,9,47,15,1,2
340057,34,13,61,1,10,70,18,0,3
340058,34,33,56,3,16,76,19,0,0
340059,34,26,34,0,11,61,19,0,0
340060,34,36,58,3,21,101,17,0,0
340061,34,41,55,2,14,95,11,0,0
340062,34,59,94,2,19,112,34,0,1
340063,34,18,23,0,6,35,17,0,3
340064,34,19,26,0,11,71,11,0,1
340065,34,18,40,2,9,81,18,0,2
340066,34,78,96,1,28,103,21,5,0
340067,34,31,48,0,25,56,16,0,0
340068,34,38,69,1,19,116,13,1,0
340069,34,17,24,1,11,38,17,0,0
340070,34,27,42,1,11,64,11,0,0
340071,34,55,84,1,21,74,17,0,1
340072,34,32,56,1,9,86,12,0,0
340073,34,11,26,0,3,26,5,0,0
340074,34,45,78,1,23,87,19,0,0
340075,34,20,17,0,8,46,16,0,2
340076,34,92,108,1,44,168,41,0,1
340077,34,98,97,2,40,155,26,0,1
340078,34,36,51,1,12,119,23,0,1
340079,34,58,70,1,11,109,32,0,2
340080,34,46,54,2,12,122,28,1,0
340081,34,98,97,2,40,155,26,0,1
340082,34,46,117,1,12,90,8,3,1
340083,34,62,71,3,23,100,19,0,3
340084,34,51,77,2,17,129,23,0,0
340085,34,20,41,0,9,48,18,0,0
340086,34,26,20,0,6,46,20,0,0
340087,34,84,121,0,31,176,38,1,1
340088,34,74,109,3,23,122,26,0,0
340089,34,132,202,1,67,239,30,0,5
340090,34,55,48,0,36,131,36,0,1
340091,34,29,59,0,6,46,10,0,1
340092,34,51,78,4,14,139,30,0,0
340094,34,23,29,2,8,45,16,1,0
340095,34,20,26,0,6,41,7,0,0
340096,34,41,45,1,22,163,16,0,1
340097,34,86,168,2,54,226,34,0,3
340098,34,20,27,1,9,128,8,0,3
340099,34,56,74,1,17,125,21,0,0
340100,34,59,53,1,14,132,25,0,1
340101,34,34,37,0,10,99,9,0,3
340102,34,27,35,1,25,144,23,0,4
340103,34,35,55,1,8,73,5,0,0
340104,34,62,86,4,31,283,38,0,4
340105,34,46,43,1,16,120,13,0,0
340106,34,75,101,2,65,196,34,1,0
340107,34,19,23,0,3,46,7,0,0
340108,34,45,69,2,26,136,36,0,2
340109,34,27,44,0,20,54,7,0,1
340110,34,98,102,2,29,153,27,0,1
340111,34,25,41,0,7,120,29,0,0
340112,34,41,47,0,11,113,21,0,1
340113,34,36,43,2,9,112,24,0,1
340114,34,27,35,1,10,117,13,0,2
340115,34,31,52,3,19,80,23,0,0
340116,34,54,51,3,9,101,14,0,2
340117,34,46,43,5,14,109,16,0,2
340118,34,90,104,0,30,186,23,1,0
340119,34,48,67,4,31,133,29,0,3
340120,34,69,125,2,41,179,36,0,4
340121,34,41,56,1,11,75,20,0,0
340122,34,66,103,4,27,162,22,1,0
340123,34,125,110,2,34,151,36,0,0
340124,34,34,79,2,10,107,22,0,0
340125,34,45,46,2,13,90,16,1,0
340126,34,42,61,4,10,83,16,1,0
340127,34,32,60,0,10,98,16,0,1
340128,34,40,63,1,5,69,23,0,3
340129,34,64,47,0,10,73,14,0,1
340130,34,66,117,0,32,110,24,0,1
340131,34,15,18,0,1,39,5,0,0
340132,34,32,45,2,20,108,23,0,0
340133,34,24,27,0,7,66,4,4,1
340134,34,100,125,4,46,208,37,1,1
340135,34,97,131,2,33,176,43,0,3
340136,34,30,58,0,12,85,15,0,3
340137,34,28,36,3,10,38,6,0,0
340138,34,66,52,0,11,116,31,0,1
340139,34,46,61,2,21,133,22,0,0
340140,34,49,41,3,11,74,23,0,0
340141,34,35,51,3,10,82,21,0,1
340142,34,52,50,0,20,76,18,1,0
340143,34,59,58,0,30,113,31,0,1
340144,34,61,66,1,23,123,16,0,3
340145,34,66,104,1,24,160,25,0,1
340146,34,103,114,1,28,86,29,0,0
340147,34,44,68,2,9,128,25,0,3
340148,34,53,71,3,12,108,23,6,0
340149,34,30,38,1,12,53,13,0,0
340150,34,56,55,0,9,64,18,0,1
340151,34,43,58,1,27,107,19,1,1
340152,34,34,36,0,16,109,18,1,1
340153,34,15,27,0,11,96,5,2,0
340154,34,58,60,1,9,138,32,0,1
340155,34,73,88,2,33,188,37,1,2
340156,34,60,82,2,28,133,23,1,2
340157,34,80,85,3,25,125,26,0,0
340158,34,36,41,0,13,97,21,0,1
340159,34,47,27,3,12,104,24,0,1
340160,34,75,112,0,28,171,41,0,5
340161,34,21,29,1,7,39,1,0,0
340162,34,137,106,1,16,204,61,0,4
340163,34,31,29,2,20,60,19,0,0
340164,34,46,95,2,29,123,26,0,1
340165,34,36,64,4,19,111,26,0,1
340166,34,27,41,8,16,70,15,0,0
340167,34,15,40,0,5,55,9,0,0
340168,34,56,64,1,8,84,12,3,1
340169,34,85,90,1,12,131,43,0,3
340170,34,92,82,4,32,157,65,0,0
340171,34,78,73,3,12,111,27,0,1
340172,34,59,47,3,14,109,25,4,0
340173,34,77,125,3,22,97,21,0,4
340174,34,37,64,2,8,76,15,0,2
340175,34,35,31,1,10,121,20,0,3
340176,34,57,97,1,19,118,32,0,0
340177,34,59,89,3,24,119,46,0,2
340178,34,72,87,2,34,165,30,0,1
340179,34,85,103,2,39,215,36,2,1
340180,34,96,112,1,50,236,24,0,2
340181,34,22,35,35,3,52,19,1,0
340182,34,36,51,35,15,115,21,0,4
340183,34,102,151,3,49,256,52,0,2
340184,34,61,91,1,31,100,24,0,0
340185,34,42,48,2,14,104,27,0,1
340186,34,50,55,1,7,74,23,0,0
340187,34,62,52,1,18,79,29,0,1
340188,34,98,131,0,60,291,58,0,4
340189,34,44,67,0,16,102,26,0,0
340190,34,63,92,2,13,125,32,0,0
340191,34,12,39,1,5,62,67,0,0
340192,34,45,72,0,13,109,27,0,1
340193,34,50,84,8,11,110,20,0,1
340194,34,50,70,1,13,149,28,2,0
340195,34,20,41,0,11,65,6,0,0
340196,34,43,38,1,13,91,20,0,0
340197,34,57,70,0,11,115,27,0,2
340198,34,34,84,1,15,111,29,0,0
340199,34,53,61,5,17,90,18,0,1
340200,34,53,57,0,20,110,17,0,1
340201,34,32,52,1,6,74,15,1,1
350001,35,66,163,1,32,202,24,0,0
350002,35,121,206,1,37,311,49,0,0
350003,35,33,82,0,3,84,19,0,2
350004,35,100,219,6,25,308,23,0,0
350005,35,42,90,0,8,152,15,0,0
350006,35,109,243,3,46,238,24,2,0
350007,35,68,140,2,19,161,15,0,0
350008,35,14,36,0,7,77,5,0,0
350009,35,74,168,1,17,179,28,0,0
350010,35,79,186,1,54,250,30,0,0
350011,35,39,85,0,15,61,6,0,0
350012,35,68,140,2,19,161,15,0,0
350013,35,94,203,1,30,221,26,1,1
350014,35,43,94,0,14,91,19,0,1
350015,35,73,124,0,19,126,14,0,0
350016,35,48,117,3,27,148,11,0,1
350017,35,34,60,0,22,130,15,0,2
350018,35,84,254,1,43,253,35,0,5
350019,35,6,36,0,6,37,2,0,1
350020,35,45,55,1,10,93,5,0,1
350021,35,130,289,3,50,347,59,0,3
350022,35,210,360,4,72,449,44,0,2
350023,35,106,132,7,15,243,36,0,1
350024,35,60,134,2,18,155,21,0,2
350025,35,74,196,1,29,209,19,1,2
350026,35,141,277,1,49,325,19,0,1
350027,35,83,160,0,11,174,24,1,3
350028,35,128,250,1,51,262,46,0,0
350029,35,67,150,0,30,181,15,0,1
350030,35,116,194,0,31,244,16,0,2
350031,35,55,69,0,15,108,10,0,0
350032,35,20,60,1,5,34,8,0,0
350033,35,38,100,1,16,105,19,0,0
350034,35,17,38,0,3,29,7,0,1
350035,35,26,45,0,5,56,8,0,0
350036,35,66,155,1,18,166,16,1,0
350037,35,58,137,0,30,166,25,0,1
350038,35,49,100,2,10,87,11,0,0
350039,35,74,230,0,41,279,29,1,2
350040,35,65,121,1,13,178,20,0,1
350041,35,95,147,1,33,173,19,0,0
350042,35,33,88,2,15,81,18,0,1
350043,35,137,308,7,54,391,38,0,1
350044,35,44,90,0,8,92,13,0,0
350045,35,63,85,4,6,116,11,0,2
350046,35,127,307,0,39,342,41,0,3
350047,35,47,114,0,12,144,18,1,0
350048,35,54,100,1,8,93,11,0,3
350049,35,62,143,1,14,136,13,0,0
350050,35,120,261,3,56,332,44,0,0
350051,35,56,99,3,12,83,22,0,1
350052,35,174,307,3,30,301,37,0,4
350053,35,71,124,2,24,120,18,1,0
350054,35,77,172,2,27,257,30,0,2
350055,35,46,117,0,18,110,15,0,0
350056,35,145,259,2,31,197,22,0,1
350057,35,146,293,2,32,254,39,0,1
350058,35,131,226,3,38,202,29,0,0
350059,35,49,91,1,15,84,16,0,0
350060,35,104,194,3,27,253,35,0,1
350061,35,118,239,7,32,283,35,1,1
350062,35,27,66,1,8,80,14,0,1
350063,35,90,187,2,24,149,17,0,3
350064,35,32,61,2,14,64,7,1,0
350065,35,95,205,5,27,213,32,0,1
350066,35,66,121,5,18,156,17,1,0
350067,35,35,85,1,9,102,11,0,0
350068,35,125,185,2,27,192,36,0,2
350069,35,73,117,2,19,160,6,0,2
350070,35,102,204,5,44,287,42,0,2
350071,35,78,123,1,16,135,22,0,1
350072,35,41,88,2,4,98,13,0,0
350073,35,50,66,0,8,100,16,0,1
350074,35,86,180,4,36,226,22,0,0
350075,35,139,222,3,49,327,25,0,1
350076,35,78,157,2,26,227,23,0,3
350077,35,38,59,1,11,108,8,0,0
350078,35,151,264,4,47,391,55,0,2
350079,35,51,105,5,26,168,25,0,2
350080,35,51,105,5,26,168,25,2,0
350081,35,89,145,2,24,157,16,0,4
350082,35,100,197,2,38,297,41,0,1
350083,35,111,202,3,19,188,20,1,0
350084,35,114,181,0,25,200,28,0,5
350085,35,65,122,2,23,108,18,0,1
350086,35,31,56,2,9,78,18,0,0
350087,35,92,157,3,16,216,26,0,2
350088,35,76,200,3,10,230,33,0,2
350089,35,122,214,1,23,128,31,0,1
350090,35,118,240,1,47,263,33,0,2
350091,35,113,186,3,38,145,23,0,0
350092,35,51,108,4,22,102,16,1,0
350093,35,37,78,1,13,103,12,0,1
350094,35,43,69,0,10,64,10,0,0
350095,35,72,180,1,22,125,24,0,0
350096,35,46,92,3,13,153,10,0,1
350097,35,33,97,2,15,115,20,0,0
350098,35,103,203,0,41,222,32,1,0
350099,35,29,86,1,19,125,9,2,0
350100,35,82,181,0,57,219,36,0,0
350101,35,23,52,2,13,73,13,0,1
350102,35,76,162,1,28,197,15,0,1
350103,35,64,93,0,15,95,13,0,0
350104,35,18,65,0,5,61,11,0,1
350105,35,110,241,2,58,300,18,0,2
350106,35,93,110,2,14,145,37,0,3
350107,35,125,236,12,35,258,23,0,0
350108,35,147,280,2,50,285,22,0,1
350109,35,143,211,3,36,218,28,1,4
350110,35,52,134,2,17,133,22,0,1
360001,36,75,112,0,16,247,43,0,1
360002,36,27,49,2,10,96,20,0,1
360003,36,32,52,1,2,80,12,1,0
360004,36,91,125,4,8,419,43,0,0
360005,36,79,128,2,26,222,32,0,0
360006,36,36,52,0,4,80,12,0,0
360007,36,31,22,0,2,51,14,0,0
360008,36,46,57,0,6,85,16,3,0
360009,36,24,47,1,4,60,12,0,0
360010,36,9,27,0,4,33,6,0,0
360011,36,74,106,0,15,132,28,0,1
360012,36,22,25,2,8,38,7,0,0
360013,36,20,42,2,6,69,20,1,1
360014,36,101,191,5,26,336,36,0,2
360015,36,26,33,0,6,56,8,0,1
360016,36,61,68,1,10,146,16,0,1
360017,36,53,213,1,18,129,35,0,0
360018,36,20,38,0,1,38,15,0,0
360019,36,39,70,1,8,106,20,0,0
360020,36,14,32,1,5,44,8,0,0
360021,36,74,123,0,21,268,32,0,1
360022,36,54,215,1,11,174,37,0,1
360023,36,30,40,0,10,48,14,0,0
360024,36,89,153,0,28,284,29,0,1
360025,36,37,37,1,4,68,17,0,0
360026,36,37,66,0,1,116,30,0,1
370001,37,23,37,1,6,56,9,0,0
370002,37,81,118,1,19,155,25,0,2
370003,37,36,54,1,4,84,11,0,0
370004,37,126,233,5,39,251,39,0,5
370005,37,26,45,0,8,48,18,0,0
370006,37,72,131,3,33,185,38,0,0
370007,37,32,56,3,11,91,25,0,0
370008,37,34,30,2,7,71,20,0,0
370009,37,67,127,0,36,168,26,0,0
370010,37,84,124,0,29,168,21,0,1
370011,37,32,74,2,17,118,19,0,0
370012,37,17,42,7,7,63,20,0,2
370013,37,74,119,1,46,234,36,1,0
370014,37,65,101,1,19,149,25,0,0
370015,37,29,68,3,15,135,19,0,0
370016,37,23,56,1,8,79,18,0,0
370017,37,39,67,3,13,126,19,0,0
370018,37,39,49,1,10,77,11,0,1
370019,37,58,83,0,18,122,30,0,0
370020,37,66,66,0,11,101,26,0,2
370021,37,20,55,0,11,79,18,0,0
370022,37,73,127,2,17,182,40,0,1
370023,37,50,104,2,18,100,20,0,0
370024,37,73,112,2,19,200,27,0,0
370025,37,42,83,1,17,130,27,0,0
370026,37,97,137,2,25,189,17,1,0
370027,37,30,59,1,8,72,16,0,0
370028,37,78,129,2,21,150,31,3,0
370029,37,50,71,0,6,85,15,2,0
370030,37,45,64,1,25,108,12,1,0
370031,37,26,56,0,8,70,11,0,0
370032,37,25,56,0,6,85,5,0,0
370033,37,52,90,0,25,134,11,0,1
370034,37,54,112,4,14,116,27,0,1
370035,37,29,62,3,16,69,16,0,2
370036,37,44,62,1,10,115,16,0,0
370037,37,56,75,1,7,90,22,0,1
370038,37,49,89,0,10,87,22,0,1
370039,37,52,77,4,19,91,15,0,2
370040,37,81,118,0,8,168,41,0,2
370041,37,29,50,0,5,41,16,0,2
370042,37,38,69,0,6,95,31,0,0
370043,37,54,65,1,18,129,35,1,1
370044,37,80,138,0,35,185,42,0,2
370045,37,41,42,0,12,85,22,1,0
370046,37,64,89,0,28,162,22,0,0
370047,37,65,85,0,30,136,26,0,0
370048,37,95,154,3,25,167,32,2,0
370049,37,20,28,5,9,51,20,0,0
370050,37,42,49,1,17,98,8,0,0
370051,37,43,51,1,9,101,21,2,0
370052,37,71,136,1,34,214,28,0,1
370053,37,54,132,0,23,192,32,0,0
370054,37,27,41,1,5,46,15,0,0
370055,37,51,88,6,11,105,28,0,1
370056,37,106,117,3,37,228,40,0,2
370057,37,52,81,1,13,94,16,0,0
370058,37,39,59,0,6,58,21,0,0
370059,37,110,196,3,25,261,36,0,0
370060,37,12,21,0,2,55,22,0,1
370061,37,30,30,2,4,70,20,0,0
370062,37,65,95,0,25,127,12,0,0
370063,37,70,88,3,23,114,23,0,1
370064,37,61,92,2,19,83,17,0,0
370065,37,59,85,1,14,139,33,0,4
370066,37,37,64,1,7,73,11,0,0
370067,37,68,110,3,21,92,22,0,0
370068,37,31,66,1,7,88,12,0,0
370069,37,61,92,0,9,125,18,0,1
370070,37,93,148,2,29,160,23,0,1
370071,37,25,35,0,10,55,14,0,0
370072,37,47,70,1,10,60,7,0,0
370073,37,30,40,1,5,70,5,0,1
370074,37,78,119,4,25,171,35,1,1
370075,37,34,61,0,11,64,15,0,1
370076,37,38,97,1,12,101,18,0,0
370077,37,36,125,2,35,140,18,0,0
370078,37,38,45,0,5,110,27,0,1
370079,37,45,57,0,8,101,11,0,1
370080,37,52,78,2,9,89,19,0,0
370081,37,42,93,2,25,128,13,0,2
370082,37,28,43,0,9,85,7,0,1
370083,37,87,106,1,27,153,30,0,3
370084,37,52,91,3,18,125,13,0,0
370085,37,15,30,0,2,23,1,0,1
370086,37,37,56,1,12,105,11,0,1
380001,38,58,52,0,7,60,12,0,2
380002,38,23,68,2,4,56,4,0,0
380003,38,30,60,0,8,80,9,0,0
380004,38,19,33,0,2,31,13,0,0
380005,38,53,67,1,19,112,14,0,0
380006,38,74,139,0,19,118,14,0,1
380007,38,72,129,2,21,180,23,0,1
380008,38,106,193,1,29,151,27,1,0
380009,38,43,63,0,6,101,18,0,0
380010,38,36,38,1,9,75,14,1,0
380011,38,56,56,1,17,100,13,0,1
380012,38,56,69,1,9,89,17,0,1
380013,38,38,67,0,6,80,17,0,5
380014,38,95,177,1,25,176,25,0,1
380015,38,39,72,1,7,69,11,0,1
380016,38,13,29,0,2,21,7,0,0
380017,38,76,139,1,11,145,30,0,2
380018,38,63,128,2,18,126,12,0,0
380019,38,45,93,2,7,78,12,0,2
380020,38,42,119,2,12,92,18,0,0
380021,38,81,128,1,16,190,47,0,1
380022,38,41,90,1,21,141,26,0,2
380023,38,54,85,3,13,88,15,0,1
380024,38,37,57,0,9,51,14,0,0
380025,38,25,37,0,5,36,3,0,0
380026,38,70,130,3,11,112,17,3,4
380027,38,103,187,0,34,196,45,0,0
380028,38,188,314,2,29,246,32,1,0
380029,38,70,108,0,32,152,18,0,0
380030,38,51,108,1,16,104,17,0,2
380031,38,78,105,1,21,227,35,1,1
380032,38,45,75,1,8,110,14,0,1
380033,38,98,139,0,10,150,26,0,0
380034,38,83,136,0,17,206,40,0,2
380035,38,66,77,1,12,100,18,0,0
380036,38,101,230,1,59,211,31,0,3
380037,38,71,186,0,42,200,16,0,1
380038,38,26,38,0,6,66,9,0,2
380039,38,81,175,0,13,93,25,1,0
380040,38,24,32,2,1,51,5,0,0
380041,38,135,248,4,69,263,41,0,1
380042,38,20,24,1,6,42,3,0,0
380043,38,30,37,0,6,44,6,0,0
380044,38,54,104,2,16,171,23,0,0
380045,38,73,160,3,25,151,27,4,1
380046,38,116,204,2,36,223,32,2,1
380047,38,75,165,0,23,178,16,1,0
380048,38,73,135,3,14,136,8,0,0
380049,38,42,95,3,19,110,27,0,0
380050,38,63,91,3,16,137,25,1,0
380051,38,57,97,4,20,96,22,1,0
380052,38,20,49,1,4,71,4,0,0
380053,38,67,136,2,21,141,18,0,2
380054,38,57,85,0,14,127,22,0,0
380055,38,50,75,2,18,149,19,0,3
380056,38,139,255,3,34,200,26,0,1
380057,38,46,72,0,8,90,20,0,2
380058,38,108,234,0,28,171,33,0,0
380059,38,101,219,3,38,189,28,1,2
380060,38,68,137,1,29,101,20,1,0
380061,38,95,166,2,46,148,18,0,1
380062,38,50,110,2,23,93,21,0,0
380063,38,75,138,1,21,116,19,1,0
380064,38,92,174,2,27,153,27,0,0
380065,38,47,77,0,10,91,10,0,0
380066,38,25,31,0,12,39,5,0,0
380067,38,51,87,1,10,77,17,0,1
380068,38,53,124,3,17,119,9,0,1
380069,38,81,134,0,28,140,15,0,0
380070,38,64,141,1,18,115,10,0,1
380071,38,120,180,3,35,190,39,3,0
380072,38,25,48,0,8,58,8,0,2
380073,38,27,52,2,15,75,11,0,0
380074,38,98,172,0,22,166,22,0,0
380075,38,12,21,0,0,16,1,0,1
380076,38,108,199,5,44,226,32,0,1
380077,38,98,260,1,44,192,28,0,2
380078,38,53,99,2,6,101,21,1,0
380079,38,102,193,2,33,149,37,0,2
380080,38,96,168,3,41,136,20,0,1
380081,38,47,67,0,7,92,16,0,2
380082,38,65,126,2,18,136,27,1,2
380083,38,59,114,1,9,88,15,0,2
380084,38,83,125,3,19,113,17,0,0
380085,38,93,190,2,36,185,26,1,1
380086,38,104,163,0,19,174,24,0,1
380087,38,89,179,2,31,158,37,0,1
380088,38,141,312,4,25,195,34,2,2
380089,38,121,297,3,26,181,28,0,2
380090,38,121,243,1,32,212,41,1,2
380094,38,80,154,1,16,108,10,0,1
380095,38,45,130,1,18,105,39,0,2
380096,38,53,56,3,5,68,7,0,0
380097,38,71,91,0,20,124,17,0,1
380098,38,34,104,1,18,83,7,0,0
380099,38,69,136,0,22,143,22,1,0
380100,38,87,141,0,34,154,17,1,0
380101,38,19,57,1,12,61,5,0,0
380102,38,84,167,1,35,215,28,0,2
380103,38,71,143,1,4,116,31,0,1
380104,38,26,29,0,0,27,6,0,0
380105,38,87,139,0,30,161,20,1,0
380106,38,56,109,2,7,69,8,0,0
380107,38,115,308,2,34,218,26,1,3
380108,38,76,115,0,45,117,15,0,1
380109,38,92,159,0,33,177,19,0,1
380110,38,74,112,2,16,112,24,2,0
380111,38,58,66,0,11,53,16,1,0
380112,38,57,109,1,10,109,18,0,0
380113,38,103,164,2,33,167,31,0,0
380114,38,154,296,3,60,305,47,1,1
380115,38,109,241,3,78,220,31,0,1
380116,38,57,95,1,37,96,18,0,0
380117,38,18,57,1,4,32,13,0,1
380118,38,97,147,0,65,169,27,0,2
380119,38,55,88,1,15,151,23,0,0
380120,38,64,80,0,25,87,18,0,0
380121,38,118,156,6,32,214,51,2,0
380122,38,19,29,1,1,46,8,0,0
380123,38,16,46,0,4,63,8,0,0
380124,38,68,92,0,13,148,25,0,0
380125,38,126,192,2,21,210,31,0,2
380126,38,61,135,1,14,171,26,1,1
380127,38,87,119,0,17,121,27,0,0
380128,38,42,81,0,10,113,16,0,1
380130,38,31,55,0,7,44,6,0,0
380131,38,25,34,0,5,50,5,0,0
380132,38,57,111,4,16,158,26,0,2
380133,38,44,49,0,10,122,17,1,0
380134,38,67,120,1,21,167,32,0,1
380135,38,35,55,1,12,117,14,0,1
380136,38,23,22,0,7,62,10,0,0
380137,38,46,80,1,10,139,11,0,1
380138,38,55,84,0,10,113,16,0,4
380139,38,30,56,0,7,104,12,0,1
380140,38,15,28,0,11,66,8,0,0
380141,38,120,174,4,26,235,34,3,2
380142,38,76,144,1,11,137,19,0,0
380143,38,101,132,0,10,185,17,3,2
380144,38,119,155,3,31,230,39,0,2
380145,38,160,269,4,29,289,51,1,1
380146,38,49,41,5,16,90,6,0,0
380147,38,36,50,6,13,85,14,0,0
380148,38,16,35,2,7,38,10,0,0
380149,38,85,92,0,19,127,21,0,0
380150,38,58,82,2,11,67,17,0,0
380151,38,51,100,2,13,90,19,0,0
380152,38,71,143,1,15,125,21,0,1
380153,38,46,91,1,22,91,10,0,1
380154,38,55,98,1,11,93,23,0,0
380155,38,82,125,2,19,203,37,1,0
380156,38,76,111,0,18,156,27,0,0
380157,38,68,112,4,26,170,27,0,0
380158,38,104,153,5,29,202,23,0,0
380159,38,76,95,0,5,124,20,0,0
390001,39,53,57,1,10,84,13,0,1
390002,39,61,54,0,4,46,5,0,0
390003,39,42,68,1,13,90,12,1,0
390004,39,50,60,1,11,54,8,0,1
390005,39,38,31,0,2,44,8,0,0
390006,39,58,55,0,18,131,25,0,0
390007,39,52,54,0,13,72,7,2,0
390008,39,77,63,3,5,80,14,0,1
390009,39,53,36,0,7,82,8,0,0
390010,39,77,62,0,6,92,15,0,0
390011,39,40,64,1,6,56,9,0,1
390012,39,81,50,2,3,83,14,1,0
390013,39,81,88,0,9,94,14,0,0
390014,39,100,117,2,13,112,28,1,2
390015,39,15,18,0,2,35,6,1,0
390016,39,27,25,0,3,18,3,0,0
390017,39,70,59,1,7,69,5,0,0
390018,39,45,45,1,7,34,4,0,1
390019,39,26,24,0,6,29,6,0,2
390020,39,44,45,2,14,69,6,0,0
390021,39,46,50,6,5,69,19,0,2
390022,39,66,49,0,4,52,13,0,2
390023,39,14,25,0,8,43,7,2,0
390024,39,25,22,0,2,24,13,0,0
390025,39,9,8,0,2,10,2,0,0
390026,39,15,15,1,3,24,5,0,0
390027,39,40,33,1,4,73,7,0,0
390028,39,38,36,2,9,43,7,0,3
390029,39,88,86,1,15,97,19,4,0
390030,39,34,27,0,5,33,9,0,0
390031,39,86,76,2,12,99,8,0,0
390032,39,91,51,1,9,69,8,0,0
390033,39,90,53,1,4,86,11,0,1
390034,39,101,95,0,22,132,17,0,2
390035,39,108,103,1,15,123,21,0,1
390036,39,68,68,2,9,103,5,0,1
390037,39,92,67,1,17,121,14,0,0
390038,39,27,25,0,8,55,3,0,0
390039,39,47,75,0,12,70,16,0,0
390040,39,18,22,0,2,25,10,0,0
390041,39,66,44,0,4,89,9,0,1
390042,39,110,55,0,9,70,9,0,0
390043,39,28,31,5,6,64,12,0,0
390044,39,107,88,3,17,119,24,0,1
390045,39,93,38,1,8,70,9,0,1
390046,39,79,56,1,7,83,16,0,0
390047,39,12,30,0,5,45,1,0,0
390048,39,75,80,0,11,124,14,0,0
390049,39,88,96,1,16,128,20,1,2
400001,40,74,142,2,12,177,33,0,2
400002,40,83,92,0,10,131,43,0,1
400003,40,98,124,0,31,175,40,0,1
400004,40,36,57,1,6,52,13,1,1
400005,40,30,123,1,11,107,26,0,2
400006,40,66,140,1,21,152,31,0,1
400007,40,41,65,0,8,98,15,0,5
400008,40,50,119,1,17,126,34,0,3
400009,40,68,197,5,18,275,50,0,11
400010,40,72,236,4,15,220,43,3,2
400011,40,49,64,2,10,102,23,0,1
400012,40,54,165,2,18,188,39,0,1
400013,40,76,93,2,13,129,29,0,0
400014,40,123,200,7,38,277,42,2,1
400015,40,33,64,4,7,80,12,0,0
400016,40,56,186,3,12,202,30,0,0
400017,40,39,90,0,7,108,18,0,0
400018,40,50,67,4,11,117,11,0,0
400019,40,54,81,1,9,113,34,0,2
400020,40,31,85,2,11,79,28,0,1
400021,40,39,91,0,13,65,15,0,1
400022,40,24,84,2,12,100,18,1,0
400023,40,39,108,0,13,119,29,0,0
400024,40,30,107,0,1,51,9,0,0
400025,40,100,182,4,30,232,33,0,6
400026,40,72,159,0,15,212,35,0,0
400027,40,40,90,1,8,78,10,0,0
400028,40,38,48,0,9,53,22,0,2
